Date,Close_TSLA,High_TSLA,Low_TSLA,Open_TSLA,Volume_TSLA,address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,longName,regularMarketChangePercent,regularMarketPrice,marketState,postMarketTime,regularMarketTime,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,hasPrePostMarketData,firstTradeDateMilliseconds,postMarketChangePercent,postMarketPrice,postMarketChange,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,displayName,trailingPegRatio
2025-01-17,426.5,439.739990234375,419.75,421.5,94991400,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-01-21,424.07000732421875,433.20001220703125,406.30999755859375,432.6400146484375,87320900,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-01-22,415.1099853515625,428.0,414.5899963378906,416.80999755859375,60963300,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-01-23,412.3800048828125,420.7300109863281,408.95001220703125,416.05999755859375,50690600,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-01-24,406.5799865722656,418.8800048828125,405.7799987792969,414.45001220703125,56427100,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-01-27,397.1499938964844,406.69000244140625,389.0,394.79998779296875,58125500,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-01-28,398.0899963378906,400.5899963378906,386.5,396.9100036621094,48910700,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-01-29,389.1000061035156,398.5899963378906,384.4800109863281,395.2099914550781,68033600,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-01-30,400.2799987792969,412.5,384.4100036621094,410.7799987792969,98092900,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-01-31,404.6000061035156,419.989990234375,401.3399963378906,401.5299987792969,83283600,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-02-03,383.67999267578125,389.1700134277344,374.3599853515625,386.67999267578125,93732100,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-02-04,392.2099914550781,394.0,381.3999938964844,382.6300048828125,57072200,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-02-05,378.1700134277344,388.3900146484375,375.5299987792969,387.510009765625,57223300,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
2025-02-06,374.32000732421875,375.3999938964844,363.17999267578125,373.0299987792969,77918200,1 Tesla Road,Austin,TX,78725,United States,512 516 8177,https://www.tesla.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,125665,4,9,10,9,10,1759276800,1735603200,86400,2,459.46,470.54,435.57,470.75,459.46,470.54,435.57,470.75,0.0,2.086,256.47058,134.5679,135146121,135146121,89618395,95338450,95338450,435.76,437.52,2,2,1449765765120,212.11,488.54,488.54,0.998667,15.635956,361.174,335.2214,0.0,0.0,USD,False,1383405715456,0.063439995,2724568931,3325150886,86213226,76710309,1755216000,1757894400,0.025899999,0.12560001,0.49394,1.03,0.0296,3325150886,23.981,18.181059,1735603200,1767139200,1751241600,-0.163,5879000064,1.7,3.24,3:1,1661385600,14.92,120.927,0.74344206,0.16766965,EQUITY,436.0,600.0,115.0,345.4979,352.0,2.55556,hold,38,36781998080,11.404,11440000000,13134000128,1.359,2.037,92719996928,16.823,28.862,0.0296,0.08177,16206999552,1398375040,15765000192,-0.175,-0.118,0.1748,0.123380005,0.04103,USD,TSLA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Tesla, Inc.","Tesla, Inc.",-5.10599,436.0,POSTPOST,1759449599,1759435200,1761163200,1761163200,1761163200,1761168600,1761168600,False,1.7,3.24,1.70742,255.35603,74.82599,0.20717435,100.778595,0.30063292,15,0,2.6 - Hold,False,NMS,finmb_27444752,America/New_York,EDT,-14400000,us_market,False,True,1277818200000,0.76835,439.35,3.35001,-23.46,435.57 - 470.75,NasdaqGS,89618395,223.89,1.0555372,212.11 - 488.54,-52.54001,-0.10754494,74.34421,Tesla,8.1322
